id,text,word,mean,frq,var,victor,stadio88,user,petru,sergiu,majority
5403,"Cele mai multe interogări DNS (cum ar fi cererile de rezolvare a numelui) utilizează conexiuni UDP, deoarece cantitatea de date transferate este mică, iar stabilirea sesiunii ar introduce un trafic și o sarcină inutile asupra serverelor de nume.",inutile,0.1,3.87,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5405,Conflictele multiple consecutive sunt observate și vor genera un mesaj ușor diferit.,consecutive,0.15,4.0,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5412,"Două sau mai multe state nu vor încheia niciun tratat, confederație sau alianță între ele, fără consimțământul Statelor Unite în Congresul reunit, specificând cu exactitate scopurile pentru care se încheie și durata de valabilitate a acestuia.",scopurile,0.1,3.74,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5414,"Adesea, paginile de discuții ale subiectelor controversate pot fi foarte intens utilizate.",subiectelor,0.15,3.29,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5415,"Adesea, paginile de discuții ale subiectelor controversate pot fi foarte intens utilizate.",intens,0.15,4.31,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5416,"Pe partea germană, însă, s-a format un decalaj între cele mai vestice corpuri de armată, iar înaintarea rapidă a epuizat trupele.",vestice,0.1,3.65,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5422,"La o săptămână de la ultimul comentariu, dacă participanții au ajuns în mare parte la un consens cu privire la ceea ce trebuie făcut, un administrator va lua măsuri.",participanții,0.15,4.05,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5427,"Doar Piatra Învierii i se pare dubioasă pentru Hermione, deși Harry speră că aceasta i-ar putea învia părinții morți.",învia,0.1,3.25,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5428,"Chimia organică se concentrează asupra carbonului și urmărește mișcarea electronilor în lanțurile și inelele de carbon, precum și modul în care electronii sunt împărțiți cu alți atomi de carbon și heteroatomi.",concentrează,0.1,4.21,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5429,"Chimia organică se concentrează asupra carbonului și urmărește mișcarea electronilor în lanțurile și inelele de carbon, precum și modul în care electronii sunt împărțiți cu alți atomi de carbon și heteroatomi.",împărțiți,0.1,3.66,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5434,Imaginați-vă că deschideți capota unei mașini și găsiți o mașină de spălat în locul motorului.,capota,0.1,3.34,0.015000000000000003,0.0,0.25,0.0,0.0,0.25,simple
5439,"Proiectele de lege private afectează o anumită companie, persoană sau altă entitate (de exemplu, autorizarea unor construcții majore pe anumite terenuri publice).",anumite,0.1,5.01,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5452,"Ea aranjează împrumutul unui reparator de la un concurent, dar între timp organizează un număr mare de oameni cu lanterne într-un sistem manual de semnalizare.",aranjează,0.15,3.36,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5453,"Ea aranjează împrumutul unui reparator de la un concurent, dar între timp organizează un număr mare de oameni cu lanterne într-un sistem manual de semnalizare.",organizează,0.15,4.41,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5455,"Fusese surprinsă de faptul că Taggart trecuse într-o zi, din senin, prin camera ei de mahala.",surprinsă,0.1,3.91,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5475,Uneori va trebui să manipulați expresii într-o formă utilizabilă înainte de a putea efectua operații de calcul.,efectua,0.1,4.12,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5480,O astfel de cavitate poate oferi numeroase avantaje funcționale.,numeroase,0.1,4.96,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5482,"Un astfel de acces ar putea fi utilizat pentru autentificarea la conectare, crearea unui nou cont de utilizator sau salvarea de informații textuale pentru a fi recuperate și studiate în viitor.",conectare,0.15,3.38,0.015000000000000003,0.25,0.25,0.0,0.25,0.0,simple
5491,Clătirea cu alcool nu îndepărtează cristalul violet care maschează colorantul roșu safanin adăugat.,Clătirea,0.1,0.0,0.015000000000000003,0.0,0.25,0.0,0.25,0.0,simple
5492,Clătirea cu alcool nu îndepărtează cristalul violet care maschează colorantul roșu safanin adăugat.,alcool,0.1,4.37,0.015000000000000003,0.0,0.0,0.25,0.25,0.0,simple
5494,Linia mare și curbată din stânga este îndreptată în mod elaborat spre mine (mi).,curbată,0.1,3.13,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5502,Elementul central al mănăstirii renovate a fost un altar dedicat lui Edward.,renovate,0.1,3.21,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5506,"Lucrarea combinată trebuie să conțină doar un singur exemplar al prezentei licențe, iar secțiunile invariabile multiple și identice pot fi înlocuite cu un singur exemplar.",combinată,0.1,3.75,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5516,"Întreaga aplicație asamblată este platforma lor, iar birourile personalului afectat reprezintă domeniul țintă pentru munca lor.",afectat,0.1,4.34,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5525,"Obiectivele acestei proceduri vor fi distribuirea de informații exacte, cu aprobările corecte, folosind tehnologii și strategii suficiente.",aprobările,0.1,0.0,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5532,Senzorul Hall și inductorul utilizează o proprietate a câmpului magnetic pentru a detecta curentul printr-un conductor din apropiere.,magnetic,0.15,3.78,0.015000000000000003,0.0,0.25,0.0,0.25,0.25,simple
5542,"Majoritatea algelor marine, cum ar fi kelps (alge brune foarte mari din ordinul Laminariales), în ciuda unei astfel de aparențe superficiale, nu au tulpini adevărate, frunze, rădăcini și nici un fel de sistem vascular, așa cum se găsește la plantele superioare.",brune,0.15,3.01,0.015000000000000003,0.0,0.25,0.0,0.25,0.25,simple
5545,"A doua zi, în timpul Fajr Salaah, l-a înjunghiat pe Sayyiduna Umar (radi Allahu anhu) de 6 ori în spate, rănind grav pe calif.",înjunghiat,0.1,3.74,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5559,Descrierea configurației relative este încă utilizată în principal în glicochimie.,principal,0.1,5.11,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5567,"Teatrul a contribuit cu strigăte dramatice, inclusiv cele ale lui Mary Otis Warren.",contribuit,0.1,4.45,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5568,"Teatrul a contribuit cu strigăte dramatice, inclusiv cele ale lui Mary Otis Warren.",dramatice,0.15,3.96,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5569,"Există, de asemenea, diferite stiluri de editare în sensul cât de îndrăzneți sunt dispuși să fie oamenii.",stiluri,0.1,4.0,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5576,Există o ușoară tendință de atac din partea opusă a halogenului.,tendință,0.15,3.99,0.015000000000000003,0.25,0.25,0.25,0.0,0.0,simple
5578,"De asemenea, este posibil să existe taxe de licență separate pentru distribuția de formate de date multimedia brevetate, cum ar fi imaginile GIF, care, dacă nu în fapt, cel puțin din punct de vedere filozofic, încalcă principiile GFDL, împiedicându-vă să utilizați liber imaginea sau fotografia.",taxe,0.1,4.14,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5581,"Prin urmare, indiferent cât de mult argou folosiți în limba dvs. maternă, limitarea utilizării argoului în limba franceză (proporțional cu nivelul dvs. de fluență) va limita, de asemenea, cât de mult sunteți tratat cu condescendență și amuzament de către ascultătorii nativi.",limitarea,0.1,3.76,0.015000000000000003,0.25,0.25,0.0,0.0,0.0,simple
5583,"Prin urmare, indiferent cât de mult argou folosiți în limba dvs. maternă, limitarea utilizării argoului în limba franceză (proporțional cu nivelul dvs. de fluență) va limita, de asemenea, cât de mult sunteți tratat cu condescendență și amuzament de către ascultătorii nativi.",amuzament,0.1,3.35,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5589,"Aceste stiluri de pachete nu se descurcă bine împotriva pachetelor cu orice tip de dezorganizare sau control, așa că în prezent nu au parte de prea mult joc.",parte,0.1,5.93,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5590,"Aceste diagrame trebuie interpretate ca niște hărți topografice, unde liniile reprezintă curbe de nivel constante.",interpretate,0.15,3.92,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5594,"Acestea necesitau bani, iar o nouă lume interlopă a criminalității a apărut pentru a le finanța și a profita de pe urma lor.",finanța,0.15,3.46,0.015000000000000003,0.25,0.25,0.0,0.25,0.0,simple
5595,"Acestea necesitau bani, iar o nouă lume interlopă a criminalității a apărut pentru a le finanța și a profita de pe urma lor.",profita,0.1,3.79,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5603,Acestea nu interferează cu gesturile de care magii au nevoie pentru a face vrăji.,gesturile,0.1,3.19,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5612,"Acest lucru se întâmplă tot timpul în visele mele, dar se pare că eu cred că pot face asta cu adevărat, iar visul continuă în mod nelucid.",pare,0.1,5.52,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5615,"Aceasta include predarea, practica generală a medicinei, cercetarea medicală, domeniile religioase, antreprenoriatul, munca misionară, munca socială, dezvoltarea comunitară, artele creative, actoria, radiodifuziunea, consultanța, coaching-ul, formarea corporatistă, relațiile publice, consilierea, publicitatea și marketingul.",creative,0.1,3.94,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5617,"Acest lucru este FOARTE, FOARTE diferit de modelele pasive de citire a textului într-o manieră liniară de mare viteză, care se aseamănă cu încercarea de a forța creierul să găsească un sens la o mie de gloanțe care trec cu viteză.",aseamănă,0.1,3.79,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5618,"Acest lucru este FOARTE, FOARTE diferit de modelele pasive de citire a textului într-o manieră liniară de mare viteză, care se aseamănă cu încercarea de a forța creierul să găsească un sens la o mie de gloanțe care trec cu viteză.",gloanțe,0.1,3.66,0.015000000000000003,0.0,0.25,0.0,0.25,0.0,simple
5620,Aceasta este doar una dintre numeroasele realizări ale ingineriei care ne-au permis să cuantificăm și să înțelegem gena umană și modul în care aceasta este legată de nutriție.,realizări,0.1,4.09,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5623,"Acest lucru este deosebit de util în cazuri precum cele în care se încearcă modificarea suprafeței nanomaterialelor pentru a crește afinitatea, reactivitatea sau compatibilitatea.",deosebit,0.1,4.73,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5624,"Acest lucru este deosebit de util în cazuri precum cele în care se încearcă modificarea suprafeței nanomaterialelor pentru a crește afinitatea, reactivitatea sau compatibilitatea.",modificarea,0.15,4.29,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5628,Această problemă a agitat teologii și filozofii timp de secole și nu a fost niciodată rezolvată în mod satisfăcător.,satisfăcător,0.15,3.3,0.015000000000000003,0.25,0.25,0.0,0.0,0.25,simple
5629,"Această revoluție a fost alimentată de utilizarea de noi tehnologii agricole, cum ar fi semănătoarea și îngrășămintele îmbunătățite.",revoluție,0.15,4.3,0.015000000000000003,0.25,0.25,0.0,0.25,0.0,simple
5630,"Această revoluție a fost alimentată de utilizarea de noi tehnologii agricole, cum ar fi semănătoarea și îngrășămintele îmbunătățite.",agricole,0.15,4.66,0.015000000000000003,0.25,0.25,0.0,0.25,0.0,simple
5631,"Această revoluție a fost alimentată de utilizarea de noi tehnologii agricole, cum ar fi semănătoarea și îngrășămintele îmbunătățite.",îmbunătățite,0.1,3.6,0.015000000000000003,0.25,0.0,0.0,0.0,0.25,simple
5632,Această transformare apare atunci când o celulă vie nepatogenă preia o bucată de ADN purtătoare a alelei de patogenitate.,transformare,0.15,4.16,0.015000000000000003,0.25,0.25,0.0,0.0,0.25,simple
5636,Aceasta a fost o lovitură devastatoare pentru japonezi și este considerată punctul de cotitură al Războiului din Pacific.,devastatoare,0.15,3.58,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5640,"Deși Harry va deveni o excepție, există un alt elev, de asemenea orfan și vrăjitor talentat, căruia Dumbledore i-a acordat și el o atenție sporită, deși nu în același mod ca în cazul lui Harry.",acordat,0.15,4.88,0.015000000000000003,0.25,0.25,0.0,0.25,0.0,simple
5645,A trăi complet în acest mod într-o societate urbanizată și industrială înseamnă a te retrage la periferie.,retrage,0.1,4.27,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5647,"Pentru a se familiariza cu demonstrația matematică și, de asemenea, cu unele concepte matematice de bază, cititorii pot citi wikibook Demonstrație matematică.",matematice,0.15,3.75,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5653,"Până la începutul secolului al XIX-lea, naturaliștii și oamenii de știință au observat diferențe esențiale între compușii care proveneau din ființe vii și cei care nu proveneau din ființe vii.",știință,0.1,4.78,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5654,"Până la începutul secolului al XIX-lea, naturaliștii și oamenii de știință au observat diferențe esențiale între compușii care proveneau din ființe vii și cei care nu proveneau din ființe vii.",observat,0.1,4.75,0.015000000000000003,0.25,0.25,0.0,0.0,0.0,simple
5655,"Până la începutul secolului al XIX-lea, naturaliștii și oamenii de știință au observat diferențe esențiale între compușii care proveneau din ființe vii și cei care nu proveneau din ființe vii.",esențiale,0.1,4.27,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5658,"Folosește aceleași forme de acorduri ca și Open E, dar este mai ușor pentru gâtul chitarei, deoarece corzile sunt dezacordate, reducând tensiunea.",reducând,0.1,3.7,0.015000000000000003,0.25,0.0,0.0,0.0,0.25,simple
5659,"Stăpânii războiului din numeroasele provincii ale Chinei se dușmăneau în mod constant, iar guvernul central era slab și descentralizat, neputând face nimic pentru a opri conflictul.",constant,0.15,4.52,0.015000000000000003,0.25,0.25,0.0,0.25,0.0,simple
5661,"Stăpânii războiului din numeroasele provincii ale Chinei se dușmăneau în mod constant, iar guvernul central era slab și descentralizat, neputând face nimic pentru a opri conflictul.",neputând,0.1,3.67,0.015000000000000003,0.25,0.0,0.0,0.0,0.25,simple
5662,"Cu toate acestea, Washingtonul a devenit foarte îngrijorat de faptul că partidele comuniste locale ar putea câștiga puterea în Franța, Italia și Grecia la sfârșitul anilor 1940, având în vedere starea precară a economiei europene postbelice și apropierea de Uniuniea Sovietică.",câștiga,0.1,4.6,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5664,"Cu toate acestea, Washingtonul a devenit foarte îngrijorat de faptul că partidele comuniste locale ar putea câștiga puterea în Franța, Italia și Grecia la sfârșitul anilor 1940, având în vedere starea precară a economiei europene postbelice și apropierea de Uniuniea Sovietică.",apropierea,0.1,4.73,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5667,"Urmăriți câinele pentru a vă asigura că nu scuipă pastila după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este descris mai jos).",descris,0.1,4.33,0.015000000000000003,0.25,0.0,0.0,0.0,0.25,simple
5668,"Am discutat deja despre unele dintre acestea, însă cunoașterea seturilor adaugă o nouă definiție pentru fiecare dintre următoarele idei.",cunoașterea,0.1,4.3,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5671,Recomandăm această licență în principal pentru lucrări al căror scop este de instruire sau de referință.,principal,0.1,5.11,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5681,"Când ajung la destinație, cu terasa umbrită încă la vedere, desfășor prosoapele și mă întind confortabil pe scaunul înclinat.>>",umbrită,0.1,3.08,0.015000000000000003,0.0,0.0,0.0,0.25,0.25,simple
5682,"Când ajung la destinație, cu terasa umbrită încă la vedere, desfășor prosoapele și mă întind confortabil pe scaunul înclinat.>>",desfășor,0.15,0.0,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5687,"Cu toate acestea, faptul că scorbutul este cauzat de lipsa vitaminei c a fost descoperit abia în 1932.",cauzat,0.1,4.2,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5689,"Concepeți mai multe experimente pentru a vă testa ipotezele, folosind o lanternă pentru a dovedi că, într-adevăr, nu sunteți orb.",Concepeți,0.15,0.0,0.015000000000000003,0.25,0.0,0.25,0.0,0.25,simple
5693,"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați o copie a prezentei licențe în documentul extras și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv.",copie,0.1,4.38,0.015000000000000003,0.25,0.0,0.0,0.25,0.0,simple
5694,"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați o copie a prezentei licențe în documentul extras și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv.",extras,0.15,4.21,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5697,"Acordurile dvs. juridice ar trebui să treacă prin mai multe iterații în procesul de redactare, fiecare iterație simplificând termenii și îmbunătățind lizibilitatea și utilizabilitatea acestora.",îmbunătățind,0.15,0.0,0.015000000000000003,0.25,0.0,0.0,0.25,0.25,simple
5699,pentru că conjugarea specifică a unui verb indică de obicei care este persoana subiectului.,verb,0.1,3.39,0.015000000000000003,0.25,0.0,0.0,0.0,0.25,simple
5700,pentru că conjugarea specifică a unui verb indică de obicei care este persoana subiectului.,indică,0.15,4.53,0.015000000000000003,0.25,0.25,0.0,0.25,0.0,simple
5137,"Toate celelalte lucruri rămânând fel, nucleofilele sunt, în general, comparate între ele în ceea ce privește reactivitatea relativă.",nucleofilele,0.9,0.0,0.015,0.75,0.75,1.0,1.0,1.0,complex
5176,"Atașarea la fibră este atribuită, cel puțin parțial, formării de săruri între grupele anionice din coloranți și grupele cationice din fibră.",anionice,0.9,0.0,0.015,1.0,0.75,1.0,0.75,1.0,complex
5177,"Atașarea la fibră este atribuită, cel puțin parțial, formării de săruri între grupele anionice din coloranți și grupele cationice din fibră.",cationice,0.9,0.0,0.015,1.0,0.75,1.0,0.75,1.0,complex
5260,"Un model de spidering intens poate duce la blocarea accesului la site, cu prejudicii, a spider-ului sau a IP-ului dumneavoastră.",spidering,0.85,0.0,0.015,0.75,0.75,0.75,1.0,1.0,complex
5275,"Cu toate acestea, în general, este necesar să se aplice aceste legi la un volum de control infinitezimal, apoi să se utilizeze ecuațiile diferențiale rezultate.",infinitezimal,0.9,0.0,0.015,1.0,0.75,1.0,0.75,1.0,complex
5342,Conexiunile intercelulare permit heterocitelor să transporte azotul fixat către celulele vecine și să primească carbohidrați.,heterocitelor,0.9,0.0,0.015,0.75,0.75,1.0,1.0,1.0,complex
5353,"În general, se crede că pilusul este asamblat de la baza sa, deoarece în membrana celulară se găsește o rezervă de pilină.",pilusul,0.9,0.0,0.015,0.75,0.75,1.0,1.0,1.0,complex
5355,"În general, se crede că pilusul este asamblat de la baza sa, deoarece în membrana celulară se găsește o rezervă de pilină.",pilină,0.9,0.0,0.015,0.75,0.75,1.0,1.0,1.0,complex
5361,"Este utilizat de sistemul imunitar, pentru sinteza ADN-ului, pentru vindecarea rănilor și pentru creșterea și dezvoltarea normală în perioadele cu activitate hormonală.",hormonală,0.35,0.0,0.015,0.25,0.25,0.25,0.5,0.5,simple
5372,"Hidrogenul său este ușor de îndepărtat, astfel încât serina și treonina acționează adesea ca donatori de hidrogen în enzime.",serina,0.85,0.0,0.015,0.75,0.75,0.75,1.0,1.0,complex
5379,"În cele din urmă, studiul a analizat conversia fosfolipidelor bogate în polinesaturate în triacilgliceride prin intermediul unei căi a fosfolipazei C.",fosfolipazei,0.9,0.0,0.015,1.0,0.75,1.0,0.75,1.0,complex
5392,"Multe protiste de apă dulce au vacuole contractile care pompează excesul de apă din celulă, menținând astfel o concentrație adecvată de ioni și molecule în interiorul celulei.",protiste,0.9,0.0,0.015,0.75,0.75,1.0,1.0,1.0,complex
5430,"Chimia organică se concentrează asupra carbonului și urmărește mișcarea electronilor în lanțurile și inelele de carbon, precum și modul în care electronii sunt împărțiți cu alți atomi de carbon și heteroatomi.",atomi,0.35,3.36,0.015,0.25,0.25,0.25,0.5,0.5,simple
5469,"Este posibil ca unele părți să nu fie consumate niciodată, iar altele nu sunt procesate în mod normal ca și carne cușer în Statele Unite, din cauza muncii suplimentare pe care o implică.",cușer,0.85,0.0,0.015,1.0,0.75,0.75,1.0,0.75,complex
5470,"Unii elevi consideră că ablativul este dificil, deoarece uneori seamănă cu nominativul singular, cu dativul plural sau cu niciunul dintre acestea.",ablativul,0.9,0.0,0.015,1.0,0.75,0.75,1.0,1.0,complex
5478,Oțelurile sunt adesea supuse la o varietate de tratamente termice concepute pentru a produce diverse combinații de faze stabile și metastabile ale fierului.,metastabile,0.85,0.0,0.015,0.75,0.75,0.75,1.0,1.0,complex
5531,Senzorul Hall și inductorul utilizează o proprietate a câmpului magnetic pentru a detecta curentul printr-un conductor din apropiere.,Hall,0.9,4.05,0.015,0.75,1.0,0.75,1.0,1.0,complex
5554,"Motivul pentru care leziunile hipotalamice afectează grăsimea corporală și comportamentul alimentar are, de fapt, mult de-a face cu semnalizarea leptinei.",hipotalamice,0.85,0.0,0.015,0.75,0.75,1.0,0.75,1.0,complex
5556,"Motivul pentru care leziunile hipotalamice afectează grăsimea corporală și comportamentul alimentar are, de fapt, mult de-a face cu semnalizarea leptinei.",leptinei,0.9,0.0,0.015,1.0,0.75,0.75,1.0,1.0,complex
5625,"Acest lucru este deosebit de util în cazuri precum cele în care se încearcă modificarea suprafeței nanomaterialelor pentru a crește afinitatea, reactivitatea sau compatibilitatea.",nanomaterialelor,0.85,0.0,0.015,1.0,0.75,0.75,1.0,0.75,complex
5686,"Cu toate acestea, faptul că scorbutul este cauzat de lipsa vitaminei c a fost descoperit abia în 1932.",scorbutul,0.9,0.0,0.015,1.0,0.75,0.75,1.0,1.0,complex
5131,"După ce Ron aproape că moare bând mied otrăvit, care aparent era destinat profesorului Dumbledore, Hermione este atât de tulburată, încât pune capăt conflictului lor pentru totdeauna.",bând,0.05,3.01,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5144,"Deși necesită disciplină, este extrem de important să se lucreze sistematic în sens invers în timp prin lista de registre, epuizând toate sursele pentru fiecare persoană, înainte de a se ocupa de părinții și bunicii acestora.",invers,0.05,4.28,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5162,"În calitate de guvernator, a urmat o politică atât de strictă de a numi în funcții doar colegi republicani, încât a devenit părintele sistemului de favoruri din America.",părintele,0.05,4.45,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5185,"Ambele utilizează intensiv funcțiile matematice pentru a descrie și a prezice fenomene fizice care sunt supuse unor schimbări continue, iar acest lucru necesită utilizarea analizei matematice.",intensiv,0.2,3.59,0.010000000000000004,0.25,0.0,0.25,0.25,0.25,simple
5200,"Capitolul al doilea investighează această legătură puțin mai amănunțit, discutând gimnastica mentală a rezolvării problemelor.",amănunțit,0.05,3.32,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5214,"În prezent, un loc este egal cu aproximativ 600 000 de alegători.",alegători,0.05,3.58,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5228,Fiecare parte și-a determinat noii parteneri să se alăture prin oferirea de concesii teritoriale.,alăture,0.05,3.99,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5232,"În fiecare an, numărul de membri ai acestui club crește, iar nevoia de lideri de grupuri mici, cunoscuți și sub numele de Facilitatori de nucleu, în cămine crește și ea.",cămine,0.2,3.41,0.010000000000000004,0.25,0.0,0.25,0.25,0.25,simple
5242,Tot ceea ce studiați este conceput pentru a vă pregăti pentru sinteze organice și alte transformări chimice efectuate în laborator.,pregăti,0.05,3.99,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5269,"Cu toate acestea, în ciuda acestor limitări, în mare parte inevitabile, mai multe SUV-uri și camioane mai mari au fost convertite cu succes la energie electrică de către pasionați.",ciuda,0.05,4.85,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5285,"Cu toate acestea, atenuarea nu poate merge decât până la nivelul plasticii sinaptice și corticale a creierului, deoarece gravitatea ADHD depinde în principal de aspectele neurobiologice.",depinde,0.05,4.77,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5311,"Pentru a obține acest câmp, camera trebuie să fie suficient de reverberantă, iar frecvențele trebuie să fie suficient de înalte pentru a evita efectele modurilor predominante.",suficient,0.05,4.97,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5349,"Adaugă un buton la bara de instrumente de editare din editorul de surse, astfel încât este cel mai convenabil pentru paginile de discuții ale utilizatorilor cu legături roșii, dar poate economisi un clic sau două și în alte cazuri, chiar dacă nu este la fel de rapid ca Twinkle.",clic,0.05,3.49,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5370,"Vă va duce la pagina care corespunde cererii dumneavoastră, altfel va afișa rezultatele căutării.",afișa,0.05,3.38,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5394,"Multe protiste de apă dulce au vacuole contractile care pompează excesul de apă din celulă, menținând astfel o concentrație adecvată de ioni și molecule în interiorul celulei.",astfel,0.05,5.83,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5413,"Adesea, paginile de discuții ale subiectelor controversate pot fi foarte intens utilizate.",discuții,0.05,4.27,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5419,"Un lucru important de menționat este faptul că caracterele pentru numerale sunt reprezentate diferit de numărul lor corespunzător, i.e.",menționat,0.05,4.85,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5423,"La o săptămână de la ultimul comentariu, dacă participanții au ajuns în mare parte la un consens cu privire la ceea ce trebuie făcut, un administrator va lua măsuri.",ajuns,0.05,5.58,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5425,"Doar Piatra Învierii i se pare dubioasă pentru Hermione, deși Harry speră că aceasta i-ar putea învia părinții morți.",dubioasă,0.2,3.05,0.010000000000000004,0.25,0.0,0.25,0.25,0.25,simple
5444,"Nu uitați că textul va curge și se va înfășura diferit pentru alți utilizatori, în funcție de browserul ales rezoluția ecranului, dimensiunea implicită a fontului, opțiunile de accesibilitate, numărul de bare de instrumente și bare laterale (cum ar fi panourile de mesagerie instantanee) și altele.",ales,0.05,5.59,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5446,Respirația de salvare este utilizată dacă victima nu începe să respire atunci când se deschid căile respiratorii.,Respirația,0.05,4.01,0.010000000000000004,0.0,0.25,0.0,0.0,0.0,simple
5447,Respirația de salvare este utilizată dacă victima nu începe să respire atunci când se deschid căile respiratorii.,victima,0.05,4.37,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5504,"Tabloul clasic Playfair este format din patru alfabete, de obicei în aranjament pătrat, două texte în clar și două texte cifrate.",format,0.05,5.06,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5509,Dezavantajele depășesc beneficiile și nu există studii actuale care să demonstreze că voucherele funcționează.,Dezavantajele,0.05,3.23,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5526,"Obiectivele acestei proceduri vor fi distribuirea de informații exacte, cu aprobările corecte, folosind tehnologii și strategii suficiente.",suficiente,0.05,4.12,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5571,"Există, de asemenea, diferite stiluri de editare în sensul cât de îndrăzneți sunt dispuși să fie oamenii.",îndrăzneți,0.05,0.0,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
